,Reg no.,Name,Incorp-orated,Dissolved,Type
3082,2928279,"American Tianhe Meibang Medical Group Co., Limited
美國天合美邦醫療集團有限公司",2020-03-31,,"Private, ltd by shares"
3083,2918831,"American Top Power Limited
美國頂尖動力股份有限公司",2020-02-26,,"Private, ltd by shares"
3084,2967296,"American Victom International Group Co., Limited
美國維頓國際集團有限公司",2020-08-12,,"Private, ltd by shares"
3085,2931883,"American Wrangler Bicycle Import and Export Co., Limited
美國牧馬人自行車進出口有限公司",2020-04-15,,"Private, ltd by shares"
3086,2972835,"AmeriCon Ingredients Co., Limited",2020-08-31,,"Private, ltd by shares"
3087,2982815,AMERIE Consultancy Service Company Limited,2020-10-06,,"Private, ltd by shares"
3088,3002104,AMetaphor Company Limited,2020-12-15,,
3089,2943647,"Ameti Medical Technology Limited
愛美緹醫藥科技有限公司",2020-05-20,,"Private, ltd by shares"
3090,2968022,Ametrine Co. Limited,2020-08-14,,"Private, ltd by shares"
3091,2911261,"Amex International Holding Limited
美時國際控股有限公司",2020-01-13,,"Private, ltd by shares"
3092,3000478,"AMEX SUPPLY CHAIN MANAGEMENT LIMITED
愛美星供應鏈管理有限公司",2020-12-08,,
3093,2940416,"Amgo Investment Limited
國安國際投資集團有限公司",2020-05-11,,"Private, ltd by shares"
3094,2965309,"Amgo Technology Co., Limited
安高科技有限公司",2020-08-04,,"Private, ltd by shares"
3095,2998218,AMGREAT HONG KONG LIMITED,2020-11-30,,
3096,2964885,"AMGSPORT International Co., Limited
安格斯伯特國際有限公司",2020-08-03,,"Private, ltd by shares"
3097,2919721,"AMI GLOBAL (HK) LIMITED
埃美貨運有限公司",2020-02-28,,"Private, ltd by shares"
3098,2993559,"AMI International Trade Technology Limited
遠東國際貿易科技有限公司",2020-11-13,,"Private, ltd by shares"
3099,2919307,Amicable Dispute Resolution Archive Company Limited,2020-02-27,,"Private, ltd by shares"
3100,2927096,"AMICABLE INTERNATIONAL TRADING (HONGKONG) LIMITED
愛慕凱博國際貿易(香港)有限公司",2020-03-26,,"Private, ltd by shares"
3101,2941619,AMICI HK COMPANY LIMITED,2020-05-14,,"Private, ltd by shares"
3102,2946082,"Amigo Energy Saving Technology Co., Limited
阿米果節能科技有限公司",2020-05-28,,"Private, ltd by shares"
3103,2997952,"Amigo Gold Group Limited
金好友集團有限公司",2020-11-27,,
3104,2983194,"Amigo Gourmet Limited
亞美高食品有限公司",2020-10-07,,"Private, ltd by shares"
3105,2998885,Amigo Joy Group Limited,2020-12-01,,
3106,2909613,Amigo World (HK) Limited,2020-01-07,,"Private, ltd by shares"
3107,2978884,"Amigos (HK) Limited
友里社(香港)有限公司",2020-09-18,,Ltd by guarantee
3108,2936892,"Amihan Outdoor Products Co., Limited
阿米漢戶外用品有限公司",2020-04-28,,"Private, ltd by shares"
3109,2953739,"Amika (Hong Kong) Co., Limited
艾米珈(香港)有限公司",2020-06-22,,"Private, ltd by shares"
3110,2999693,Amilian Limited,2020-12-04,,
3111,2942575,"AMIN BLESSING LIMITED
阿明永成有限公司",2020-05-18,,"Private, ltd by shares"
3112,2943340,"AMIN COMPANY LIMITED
愛敏有限公司",2020-05-20,,"Private, ltd by shares"
3113,2990896,"AMIN HELMI TRADING CO., LIMITED
阿明赫爾米貿易有限公司",2020-11-04,,"Private, ltd by shares"
3114,2955211,Amin Remittance Limited,2020-06-26,,"Private, ltd by shares"
3115,2964426,"AMINA ALDIN INDUSTRIAL CO., LIMITED
阿米娜丁氏實業有限公司",2020-07-31,,"Private, ltd by shares"
3116,2949929,"Amina Tech HK Limited
阿米納科技香港有限公司",2020-06-09,,"Private, ltd by shares"
3117,2943555,AMIRA CORP LIMITED,2020-05-20,,"Private, ltd by shares"
3118,2960748,"Amiss (Hongkong) Technology Co., Limited",2020-07-15,,"Private, ltd by shares"
3119,2990473,Amisso Limited,2020-11-03,,"Private, ltd by shares"
3120,2961830,"Amistad Consulting Limited
聖誼顧問有限公司",2020-07-20,,"Private, ltd by shares"
3121,2910454,"AMITABHA BUDDHIST SANGHA LIMITED
彌陀家佛舍有限公司",2020-01-09,,Ltd by guarantee
3122,2951341,"AMITE TECHNOLOGY LIMITED
亞米泰科技有限公司",2020-06-12,,"Private, ltd by shares"
3123,2996166,AMITEN Solutions Limited,2020-11-23,,
3124,2928507,"AMITY EMPLOYMENT AGENCY LIMITED
和目僱傭中心有限公司",2020-03-31,,"Private, ltd by shares"
3125,2962344,Amity Technology Limited,2020-07-22,,"Private, ltd by shares"
3126,2965560,"Amity Trading (Hong Kong) Limited
協邦貿易(香港)有限公司",2020-08-05,,"Private, ltd by shares"
3127,2956753,"AMIXIXI CO., LIMITED
躍帛（香港）電子商務有限公司",2020-07-02,,"Private, ltd by shares"
3128,2908249,"AMJ Light Steel House (HK) Co., Limited",2020-01-03,,"Private, ltd by shares"
3129,2956066,"AMLIFRICASA INDUSTRIAL CO., LIMITED",2020-06-30,,"Private, ltd by shares"
3130,2932761,Amm International Limited,2020-04-17,,"Private, ltd by shares"
3131,2953831,AMM! Resources Limited,2020-06-22,,"Private, ltd by shares"
3132,2959442,AMMA Holdings Limited,2020-07-10,,"Private, ltd by shares"
3133,2989807,AMMBR (HK) LIMITED,2020-11-02,,"Private, ltd by shares"
3134,2990035,"AMMER ELECTRONICS CO., LIMITED
艾美亞(香港)電子貿易有限公司",2020-11-02,,"Private, ltd by shares"
3135,3000601,"AMMILA (HONG KONG) CO., LIMITED",2020-12-08,,
3136,2974762,Ammolite Master Limited,2020-09-04,,"Private, ltd by shares"
3137,2989147,"Ammolite Trading Company Limited
愛美萊特貿易有限公司",2020-10-30,,"Private, ltd by shares"
3138,2913420,"Amn Dior Limited
迪奧國際貿易有限公司",2020-01-20,,"Private, ltd by shares"
3139,2993937,AMNAH TRADING COMPANY LIMITED,2020-11-13,,"Private, ltd by shares"
3140,2971944,"AMO DECORATION LIMITED
秋之晨貿易有限公司",2020-08-27,,"Private, ltd by shares"
3141,2981227,AMO INVEST LIMITED,2020-09-29,,"Private, ltd by shares"
3142,2994639,"AMO Project Company Limited
雅姆工程策劃有限公司",2020-11-17,,"Private, ltd by shares"
3143,2981421,AMOBER LIMITED,2020-09-29,,"Private, ltd by shares"
3144,2966884,"Amoeba Artistic Adventure Limited
阿米巴歷奇藝術有限公司",2020-08-11,,"Private, ltd by shares"
3145,2944741,"Amoeba Capital Advisors Limited
米亞資本顧問有限公司",2020-05-25,,"Private, ltd by shares"
3146,2952606,"AMOLOTOU AUTO SUPPLIES SALES LIMITED
摩樂途汽車用品銷售有限公司",2020-06-17,,"Private, ltd by shares"
3147,3006551,"Amolux Electronics Co., Limited
艾默朗電子股份有限公司",2020-12-31,,
3148,2909664,"AMOOL INTERNATIONAL TRADING CO., LIMITED",2020-01-07,,"Private, ltd by shares"
3149,2963736,"AMOR COMMUNITY LIMITED
傳城愛有限公司",2020-07-28,,Ltd by guarantee
3150,2938256,Amor Limited (HK),2020-05-05,,"Private, ltd by shares"
3151,2931758,Amore Beauty Limited,2020-04-15,,"Private, ltd by shares"
3152,2976354,"Amore de Fiori Design Company Limited
遇見花店設計有限公司",2020-09-10,,"Private, ltd by shares"
3153,2971150,"Amore Medical Limited
健怡醫療有限公司",2020-08-25,,"Private, ltd by shares"
3154,2976814,"AMORETU INTERNATIONAL TRADING GROUP CO., LIMITED",2020-09-11,,"Private, ltd by shares"
3155,2917315,"AMORI LIMITED
愛苿莉有限公司",2020-02-21,,"Private, ltd by shares"
3156,2962423,AMORO TRADING LIMITED,2020-07-22,,"Private, ltd by shares"
3157,2967413,"AMOS FOOD (HK) LIMITED
阿麥斯食品(香港)有限公司",2020-08-12,,"Private, ltd by shares"
3158,2917326,AMOSOLA ONE LIMITED,2020-02-21,,"Private, ltd by shares"
3159,2950586,"AMOTEK CO., LIMITED
晶瀚股份有限公司",2020-06-11,,"Private, ltd by shares"
3160,2952081,"Amoul (HK) Tech Co., Limited
安保科技(香港)有限公司",2020-06-16,,"Private, ltd by shares"
3161,2950846,AMOVIL TRADING LIMITED,2020-06-11,,"Private, ltd by shares"
3162,2950131,Amoy Teas Limited,2020-06-09,,"Private, ltd by shares"
3163,2928571,AMP ASIA LIMITED,2020-04-01,,"Private, ltd by shares"
3164,2999113,"AMP Biotechnology Company Limited
安健康生物科技有限公司",2020-12-02,,
3165,2943461,"AMP FREEZING TRANSPORTATION LIMITED
水陸冷凍運輸有限公司",2020-05-20,,"Private, ltd by shares"
3166,2949560,Amp Solutions Limited,2020-06-08,,"Private, ltd by shares"
3167,2940092,"AMP Transaction Advisory Limited
創啟交易咨詢有限公司",2020-05-08,,"Private, ltd by shares"
3168,2941848,"Ampere Engineering Limited
安培工程有限公司",2020-05-14,,"Private, ltd by shares"
3169,2927913,"Ampere Manufacturing and Supplies Limited
安倍製造及用品有限公司",2020-03-30,,"Private, ltd by shares"
3170,2974854,"AMPERIA COMPANY LIMITED
智賢行有限公司",2020-09-04,,"Private, ltd by shares"
3171,2946071,AMPERSAND INTERNATIONAL LIMITED,2020-05-28,,"Private, ltd by shares"
3172,2981329,Ampersand Limited,2020-09-29,,"Private, ltd by shares"
3173,2908914,Amphiprotech HK Limited,2020-01-06,,"Private, ltd by shares"
3174,2955093,"Ampire Consulting Limited
安鉑諮詢顧問有限公司",2020-06-26,,"Private, ltd by shares"
3175,2926424,"AMPLE ACE LIMITED
力先有限公司",2020-03-25,,"Private, ltd by shares"
3176,2950639,"AMPLE AIM LIMITED
強標有限公司",2020-06-11,,"Private, ltd by shares"
3177,2978821,"Ample Bliss Limited
瀚悅有限公司",2020-09-18,,"Private, ltd by shares"
3178,2926528,"AMPLE BLOOM INVESTMENT LIMITED
正旺投資有限公司",2020-03-25,,"Private, ltd by shares"
3179,2992667,"Ample Bridge Corporation Limited
裕橋企業有限公司",2020-11-10,,"Private, ltd by shares"
3180,3001141,"AMPLE BRIGHT ENTERPRISE LIMITED
正耀企業有限公司",2020-12-10,,
3181,2964619,"AMPLE DAY LIMITED
妙日有限公司",2020-08-01,,"Private, ltd by shares"
3182,2990310,"Ample Dimension Investments Limited
豐維投資有限公司",2020-11-03,,"Private, ltd by shares"
3183,2910873,"AMPLE ECOLOGICAL DEVELOPMENT CO., LIMITED
金葉生態發展有限公司",2020-01-10,,"Private, ltd by shares"
3184,2991089,"AMPLE FIELD CORPORATION LIMITED
銘田有限公司",2020-11-05,,"Private, ltd by shares"
3185,2927598,"Ample Forwarding Limited
豐盛貨運有限公司",2020-03-27,,"Private, ltd by shares"
3186,2970772,"AMPLE FUN INTERACTION LIMITED
樂與互動有限公司",2020-08-24,,"Private, ltd by shares"
3187,2934869,"AMPLE GREEN DEVELOPMENT LIMITED
琪豐環保發展有限公司",2020-04-22,,"Private, ltd by shares"
3188,2942822,"Ample Growth Trading Development Company Limited
灝昇貿易發展有限公司",2020-05-19,,"Private, ltd by shares"
3189,2993997,AMPLE INDEX LIMITED,2020-11-16,,"Private, ltd by shares"
3190,2998024,"Ample Luxuriant International Development Limited
茂裕國際發展有限公司",2020-11-27,,
3191,2947073,AMPLE POWER LIMITED,2020-06-01,,"Private, ltd by shares"
3192,2953385,"AMPLE RICH TRADING LIMITED
威發貿易有限公司",2020-06-19,,"Private, ltd by shares"
3193,2907488,"AMPLE SMART CORPORATION LIMITED
慧傑有限公司",2020-01-01,,"Private, ltd by shares"
3194,2999000,Ample Source Global Limited,2020-12-01,,
3195,2979419,"AMPLE SUCCESS ENTERPRISE LIMITED
裕鎧企業有限公司",2020-09-22,,"Private, ltd by shares"
3196,2933934,"AMPLE TRADE INTERNATIONAL LIMITED
豐貿國際有限公司",2020-04-20,,"Private, ltd by shares"
3197,2919075,"Amplevast Holdings Limited
萬豐控股有限公司",2020-02-26,,"Private, ltd by shares"
3198,2929992,"Amplifi Tech Hong Kong Co., Limited",2020-04-07,,"Private, ltd by shares"
3199,2933079,Amplified Capital Limited,2020-04-17,,"Private, ltd by shares"
3200,2944749,Amplifiko Limited,2020-05-25,,"Private, ltd by shares"
3201,2995717,"Amplus D Company Limited
安寶斯達有限公司",2020-11-20,,"Private, ltd by shares"
3202,3001553,AMPM FITNESS LIMITED (HK),2020-12-11,,
3203,2967424,AMPM Holdings Limited,2020-08-12,,"Private, ltd by shares"
3204,2977873,AMPOWER TALENT INSTITUTE LIMITED,2020-09-16,,Ltd by guarantee
3205,2964736,"AMQ GROUP LIMITED
奧亞集團有限公司",2020-08-03,,"Private, ltd by shares"
3206,2954140,AMRAP Trading International Limited,2020-06-23,,"Private, ltd by shares"
3207,3002297,"AMRI (H.K.) CO., LIMITED
長道(香港)有限公司",2020-12-15,,
3208,2978115,"Amrtan Ocean HK Limited
甘露海香港有限公司",2020-09-16,,"Private, ltd by shares"
3209,2928673,"AMS Labs (Hong Kong) Limited
善銘科研(香港)有限公司",2020-04-01,,"Private, ltd by shares"
3210,2938522,AMS Media Limited (HK),2020-05-05,,"Private, ltd by shares"
3211,2996102,AMS TECHNIK LIMITED,2020-11-23,,
3212,3003981,"AMS TECHNOLOGIES CO., LIMITED
艾美勝精密工業有限公司",2020-12-22,,
3213,3004150,Amscan Asia International Limited,2020-12-23,,
3214,3004196,Amscan Summerhouse Holdings Limited,2020-12-23,,
3215,2971330,"AMSL (HK) Company Limited
安時利(香港)有限公司",2020-08-26,,"Private, ltd by shares"
3216,2941163,"Amsohi Trading Limited
安舒海貿易有限公司",2020-05-12,,"Private, ltd by shares"
3217,2982963,"AMST (HK) INDUSTRIAL LIMITED
阿姆斯特(香港)實業有限公司",2020-10-07,,"Private, ltd by shares"
3218,2979344,"AMSTAR TECHNO PARK INTERNATIONAL LIMITED
美之星科幻園國際有限公司",2020-09-22,,"Private, ltd by shares"
3219,2965034,"Amstel Beer (China) Limited
阿姆斯特爾啤酒(中國)有限公司",2020-08-03,,"Private, ltd by shares"
3220,2961148,"AMT TECHNOLOGY (HK) LIMITED
南方科技有限公司",2020-07-16,,"Private, ltd by shares"
3221,2924471,AMTD Consumer Finance Limited,2020-03-17,,"Private, ltd by shares"
3222,2918499,"Amtech Industrial Limited
安森實業有限公司",2020-02-25,,"Private, ltd by shares"
3223,2990681,"AMTEKE INDUSTRIES GROUP CO., LIMITED (HK)",2020-11-04,,"Private, ltd by shares"
3224,2918399,Amto International Limited,2020-02-25,,"Private, ltd by shares"
3225,2916467,"AMTT VICO INTERNET CO., LIMITED
安美微客(香港)互聯網科技有限公司",2020-02-14,,"Private, ltd by shares"
3226,2985320,"Amuin (Hong Kong) Biotechnology Co., Limited
艾沐茵(香港)生物科技股份有限公司",2020-10-15,,"Private, ltd by shares"
3227,2919879,"Amulet Technology Limited (HK)
守護神科技有限公司",2020-02-28,,"Private, ltd by shares"
3228,2925399,"AMULET TRADING COMPANY LIMITED
艾米力商貿有限公司",2020-03-20,,"Private, ltd by shares"
3229,2912655,AMUS PRODUCTION LIMITED,2020-01-16,,"Private, ltd by shares"
3230,2927140,Amused Quokka Limited,2020-03-26,,"Private, ltd by shares"
3231,2971456,"AMV INVESTMENT CO., LIMITED
華澳(香港)投資有限公司",2020-08-26,,"Private, ltd by shares"
3232,2949635,"AMWAY (HK) SUPPLY CHAIN MANAGEMENT LIMITED
安美(香港)供應鏈管理有限公司",2020-06-08,,"Private, ltd by shares"
3233,2941845,"AMY FARRAH HOLDINGS COMPANY LIMITED
同和控股有限公司",2020-05-14,,"Private, ltd by shares"
3234,2951514,"Amy Fung Coaching Company Limited
天欣教練有限公司",2020-06-12,,"Private, ltd by shares"
3235,2999310,"Amy Hong Kong Limited
愛米環球貿易有限公司",2020-12-02,,
3236,3002931,"Amy Int’l Holdings Group Co., Limited
艾美國際控股集團有限公司",2020-12-17,,
3237,2915029,"Amyg Garment Co., Limited",2020-01-24,,"Private, ltd by shares"
3238,2956486,"Amymax Limited
匯思國際有限公司",2020-07-02,,"Private, ltd by shares"
3239,2952838,AMZ Consulting Service Limited,2020-06-18,,"Private, ltd by shares"
3240,2966985,AMZ GLOBAL Limited,2020-08-11,,"Private, ltd by shares"
3241,2951547,AMZ HOLDINGS LIMITED,2020-06-15,,"Private, ltd by shares"
3242,2907887,"AMZEN (HK) LIMITED
雅斯安(香港)有限公司",2020-01-02,,"Private, ltd by shares"
3243,2984500,"AMZLINK LIMITED
安智聯有限公司",2020-10-12,,"Private, ltd by shares"
3244,2963645,AN & NA 1 LIMITED,2020-07-28,,"Private, ltd by shares"
3245,2963651,AN & NA 2 LIMITED,2020-07-28,,"Private, ltd by shares"
3246,2963655,AN & NA 3 LIMITED,2020-07-28,,"Private, ltd by shares"
3247,2963656,AN & NA 4 LIMITED,2020-07-28,,"Private, ltd by shares"
3248,2963657,AN & NA 5 LIMITED,2020-07-28,,"Private, ltd by shares"
3249,2963663,AN & NA 6 LIMITED,2020-07-28,,"Private, ltd by shares"
3250,2924341,"AN DONG ZE TRADE CO., LIMITED
安東澤貿易有限公司",2020-03-17,,"Private, ltd by shares"
3251,2937391,"AN FAMILY INTERNATIONAL LIMITED
安氏家族國際有限公司",2020-04-29,,"Private, ltd by shares"
3252,2986927,"AN FU ECO TECHNOLOGY (H. K.) COMPANY LIMITED
安富環保科技（香港）有限公司",2020-10-22,,"Private, ltd by shares"
3253,2914976,"AN HONG HOLDINGS LIMITED
安宏控股有限公司",2020-01-24,,"Private, ltd by shares"
3254,2960460,"AN HONG SHIPPING CO., LIMITED
安鴻航運有限公司",2020-07-14,,"Private, ltd by shares"
3255,3002578,AN HUA LIMITED,2020-12-17,,
3256,2933509,"AN INNOVATE TECHNOLOGY COMPANY LIMITED
安創新科技有限公司",2020-04-20,,"Private, ltd by shares"
3257,2949493,An Inse Limited,2020-06-08,,"Private, ltd by shares"
3258,2909415,"An Kang Engineering (Hong Kong) Company Limited
安康工程(香港)有限公司",2020-01-07,,"Private, ltd by shares"
3259,3001977,"AN LI DE BUSINESS CO., LIMITED
安利德商貿有限公司",2020-12-14,,
3260,2952394,"AN LI OCEAN CO., LIMITED
安利遠洋有限公司",2020-06-17,,"Private, ltd by shares"
3261,2931197,"An Lung Trading Engineering Limited
安隆貿易工程有限公司",2020-04-14,,"Private, ltd by shares"
3262,2977805,"An Nan Trading Co., Limited
安楠貿易有限公司",2020-09-15,,"Private, ltd by shares"
3263,2951462,"An Power Design Company Limited
安力設計工程有限公司",2020-06-12,,"Private, ltd by shares"
